x,university_name,California Institute of Technology (Caltech),Harvard University,University of Oxford,Stanford University,Massachusetts Institute of Technology (MIT),Princeton University,University of Cambridge,"University of California, Berkeley",University of Chicago,Imperial College London,Yale University,"University of California, Los Angeles (UCLA)",Columbia University,ETH Zürich – Swiss Federal Institute of Technology Zürich,Johns Hopkins University,University of Pennsylvania,Duke University,University of Michigan,Cornell University,University of Toronto,University College London (UCL),Northwestern University,The University of Tokyo,Carnegie Mellon University,University of Washington,National University of Singapore (NUS),University of Texas at Austin,Georgia Institute of Technology (Georgia Tech),University of Illinois at Urbana Champaign,University of Wisconsin-Madison,University of British Columbia,London School of Economics and Political Science (LSE),"University of California, Santa Barbara",University of Melbourne,McGill University,Karolinska Institute,École Polytechnique Fédérale de Lausanne,King's College London,University of Edinburgh,New York University (NYU),"University of California, San Diego",Washington University in St Louis,The University of Hong Kong,Seoul National University,Peking University,University of Minnesota,University of North Carolina at Chapel Hill,Australian National University,Pennsylvania State University,Boston University,Tsinghua University,Brown University,"University of California, Davis",Kyoto University,Ludwig-Maximilians-Universität München,Korea Advanced Institute of Science and Technology (KAIST),Hong Kong University of Science and Technology,University of Manchester,Ohio State University,Pohang University of Science and Technology (Postech),KU Leuven,Purdue University,Georg-August-Universität Göttingen,University of Queensland Australia,École Normale Supérieure,Rice University,Leiden University,Universität Heidelberg,Delft University of Technology,École Polytechnique,University of Southern California,University of Sydney,Erasmus University Rotterdam,Universität Basel,Utrecht University,Nanyang Technological University,Wageningen University and Research Center,University of Pittsburgh,University of Bristol,Durham University,Emory University,Tufts University,University of Amsterdam,Michigan State University,Ghent University,Freie Universität Berlin,Technische Universität München,Case Western Reserve University,Vanderbilt University,University of Notre Dame,Monash University,McMaster University,"University of California, Irvine",Humboldt-Universität zu Berlin,University of Rochester,Université Pierre et Marie Curie,University of Colorado Boulder,University of Groningen,Maastricht University
University of Notre Dame,0.5,0.2954545454545454,0.16666666666666663,0.5833333333333333,0.08333333333333337,0.2325581395348837,0.20833333333333337,0.625,0.5,0.625,0.16666666666666663,0.20833333333333337,0.38636363636363635,0.125,0.21052631578947367,0.08333333333333337,0.5769230769230769,0.20833333333333337,0.625,0.125,0.6666666666666667,0.4838709677419355,0.125,0.45833333333333337,0.15384615384615385,0.5833333333333333,0.4473684210526315,0.5172413793103448,0.26086956521739135,0.47619047619047616,0.5161290322580645,0.5666666666666667,0.16666666666666663,0.4358974358974359,0.625,0.125,0.125,0.19999999999999996,0.125,0.5833333333333333,0.16000000000000003,0.5142857142857142,0.33333333333333337,0.5555555555555556,0.12,0.16666666666666663,0.625,0.4883720930232558,0.16666666666666663,0.13793103448275867,0.20833333333333337,0.16666666666666663,0.16666666666666663,0.5806451612903225,0.16666666666666663,0.13157894736842102,0.2068965517241379,0.3695652173913043,0.5833333333333333,0.16666666666666663,0.3207547169811321,0.08333333333333337,0.125,0.23529411764705888,0.47058823529411764,0.125,0.20833333333333337,0.16666666666666663,0.45833333333333337,0.4666666666666667,0.125,0.5757575757575757,0.625,0.4285714285714286,0.5,0.20833333333333337,0.125,0.36585365853658536,0.625,0.625,0.125,0.16666666666666663,0.16666666666666663,0.7083333333333333,0.12,0.16666666666666663,0.20833333333333337,0.16666666666666663,0.16129032258064513,0.20833333333333337,1.0,0.125,0.16666666666666663,0.53125,0.2666666666666667,0.6666666666666667,0.46875,0.6,0.625,0.16666666666666663
Monash University,0.23529411764705888,0.15909090909090906,0.6666666666666667,0.15000000000000002,0.631578947368421,0.18604651162790697,0.6,0.13043478260869568,0.20588235294117652,0.1428571428571429,0.08695652173913049,0.7058823529411764,0.13636363636363635,0.631578947368421,0.1578947368421053,0.5416666666666667,0.15384615384615385,0.6470588235294117,0.13636363636363635,0.7222222222222222,0.19047619047619047,0.09677419354838712,0.5652173913043479,0.34782608695652173,0.46153846153846156,0.16666666666666663,0.3421052631578947,0.1724137931034483,0.17391304347826086,0.16666666666666663,0.16129032258064513,0.09999999999999998,0.14814814814814814,0.15384615384615385,0.13043478260869568,0.7058823529411764,0.19999999999999996,0.15000000000000002,0.1428571428571429,0.13043478260869568,0.43999999999999995,0.1428571428571429,0.36363636363636365,0.2962962962962963,0.52,0.6470588235294117,0.21739130434782605,0.13953488372093026,0.43333333333333335,0.4482758620689655,0.7058823529411764,0.631578947368421,0.6470588235294117,0.16129032258064513,0.6470588235294117,0.2894736842105263,0.13793103448275867,0.28260869565217395,0.16666666666666663,0.6190476190476191,0.24528301886792447,0.17647058823529416,0.6470588235294117,0.32352941176470584,0.1470588235294118,0.125,0.6470588235294117,0.6470588235294117,0.18181818181818177,0.33333333333333337,0.10526315789473684,0.1515151515151515,0.15000000000000002,0.4285714285714286,0.11764705882352944,0.6666666666666667,0.4375,0.29268292682926833,0.125,0.1428571428571429,0.6470588235294117,0.6470588235294117,0.7058823529411764,0.13043478260869568,0.56,0.6470588235294117,0.375,0.43333333333333335,0.4193548387096774,0.5714285714285714,0.125,1.0,0.736842105263158,0.1875,0.30000000000000004,0.13043478260869568,0.125,0.09999999999999998,0.13043478260869568,0.6666666666666667
McMaster University,0.21052631578947367,0.15909090909090906,0.631578947368421,0.050000000000000044,0.631578947368421,0.2093023255813954,0.6,0.13043478260869568,0.23529411764705888,0.09523809523809523,0.08695652173913049,0.6842105263157895,0.15909090909090906,0.5789473684210527,0.1578947368421053,0.5,0.15384615384615385,0.631578947368421,0.13636363636363635,0.5789473684210527,0.19047619047619047,0.16129032258064513,0.6521739130434783,0.30434782608695654,0.46153846153846156,0.16666666666666663,0.2894736842105263,0.1724137931034483,0.19565217391304346,0.16666666666666663,0.19354838709677424,0.1333333333333333,0.11111111111111116,0.17948717948717952,0.13043478260869568,0.6842105263157895,0.09999999999999998,0.17500000000000004,0.04761904761904767,0.13043478260869568,0.43999999999999995,0.17142857142857137,0.36363636363636365,0.2592592592592593,0.48,0.5789473684210527,0.21739130434782605,0.16279069767441856,0.43333333333333335,0.4482758620689655,0.6842105263157895,0.5789473684210527,0.5789473684210527,0.19354838709677424,0.631578947368421,0.2894736842105263,0.13793103448275867,0.23913043478260865,0.20833333333333337,0.5714285714285714,0.18867924528301883,0.1578947368421053,0.631578947368421,0.2647058823529411,0.1470588235294118,0.125,0.631578947368421,0.631578947368421,0.2272727272727273,0.30000000000000004,0.10526315789473684,0.21212121212121215,0.09999999999999998,0.4285714285714286,0.10526315789473684,0.5789473684210527,0.40625,0.29268292682926833,0.125,0.1428571428571429,0.5789473684210527,0.5789473684210527,0.631578947368421,0.17391304347826086,0.6,0.631578947368421,0.33333333333333337,0.4,0.4838709677419355,0.5714285714285714,0.16666666666666663,0.736842105263158,1.0,0.21875,0.30000000000000004,0.17391304347826086,0.1875,0.09999999999999998,0.13043478260869568,0.6666666666666667
"University of California, Irvine",0.375,0.25,0.21875,0.53125,0.1875,0.18604651162790697,0.25,0.59375,0.8235294117647058,0.53125,0.21875,0.1875,0.6363636363636364,0.1875,0.21052631578947367,0.1875,0.5,0.1875,0.53125,0.1875,0.5,0.4375,0.1875,0.34375,0.25,0.53125,0.3421052631578947,0.53125,0.26086956521739135,0.5,0.5,0.5,0.2222222222222222,0.6923076923076923,0.59375,0.1875,0.1875,0.15000000000000002,0.1875,0.53125,0.1875,0.7714285714285715,0.1515151515151515,0.4375,0.25,0.21875,0.5,0.4651162790697675,0.1875,0.15625,0.25,0.21875,0.1875,0.875,0.21875,0.1842105263157895,0.2068965517241379,0.3695652173913043,0.5,0.21875,0.339622641509434,0.09375,0.1875,0.17647058823529416,0.47058823529411764,0.1875,0.21875,0.21875,0.375,0.28125,0.15625,0.5454545454545454,0.46875,0.15625,0.34375,0.25,0.125,0.2682926829268293,0.5,0.5,0.1875,0.21875,0.1875,0.5,0.21875,0.21875,0.25,0.15625,0.125,0.25,0.53125,0.1875,0.21875,1.0,0.15625,0.5,0.375,0.59375,0.5625,0.21875
Humboldt-Universität zu Berlin,0.33333333333333337,0.18181818181818177,0.3666666666666667,0.3666666666666667,0.33333333333333337,0.18604651162790697,0.2666666666666667,0.30000000000000004,0.20588235294117652,0.33333333333333337,0.1333333333333333,0.33333333333333337,0.13636363636363635,0.33333333333333337,0.22807017543859653,0.16666666666666663,0.2666666666666667,0.33333333333333337,0.3666666666666667,0.33333333333333337,0.3666666666666667,0.06451612903225812,0.23333333333333328,0.3666666666666667,0.1333333333333333,0.30000000000000004,0.3157894736842105,0.16666666666666663,0.13043478260869568,0.16666666666666663,0.09677419354838712,0.1333333333333333,0.14814814814814814,0.17948717948717952,0.33333333333333337,0.33333333333333337,0.23333333333333328,0.22499999999999998,0.09999999999999998,0.2666666666666667,0.33333333333333337,0.11428571428571432,0.36363636363636365,0.30000000000000004,0.16666666666666663,0.30000000000000004,0.30000000000000004,0.16279069767441856,0.16666666666666663,0.19999999999999996,0.33333333333333337,0.30000000000000004,0.33333333333333337,0.09677419354838712,0.33333333333333337,0.368421052631579,0.15517241379310343,0.30434782608695654,0.2666666666666667,0.2666666666666667,0.2075471698113207,0.16666666666666663,0.33333333333333337,0.4411764705882353,0.20588235294117652,0.1333333333333333,0.30000000000000004,0.30000000000000004,0.4,0.3666666666666667,0.16666666666666663,0.21212121212121215,0.3666666666666667,0.4,0.4666666666666667,0.33333333333333337,0.15625,0.31707317073170727,0.23333333333333328,0.3666666666666667,0.33333333333333337,0.3666666666666667,0.33333333333333337,0.33333333333333337,0.16666666666666663,0.33333333333333337,0.6,0.3666666666666667,0.22580645161290325,0.30000000000000004,0.2666666666666667,0.30000000000000004,0.30000000000000004,0.15625,1.0,0.30000000000000004,0.21875,0.1333333333333333,0.33333333333333337,0.2666666666666667
University of Rochester,0.4347826086956522,0.2954545454545454,0.17391304347826086,0.6086956521739131,0.08695652173913049,0.2325581395348837,0.21739130434782605,0.6086956521739131,0.5,0.6521739130434783,0.13043478260869568,0.21739130434782605,0.38636363636363635,0.13043478260869568,0.22807017543859653,0.125,0.5384615384615384,0.21739130434782605,0.6956521739130435,0.13043478260869568,0.6956521739130435,0.4516129032258065,0.13043478260869568,0.4782608695652174,0.1923076923076923,0.6666666666666667,0.39473684210526316,0.5517241379310345,0.26086956521739135,0.40476190476190477,0.5161290322580645,0.5,0.16666666666666663,0.4358974358974359,0.6086956521739131,0.13043478260869568,0.13043478260869568,0.125,0.08695652173913049,0.6086956521739131,0.16000000000000003,0.4571428571428572,0.33333333333333337,0.5555555555555556,0.16000000000000003,0.17391304347826086,0.6956521739130435,0.41860465116279066,0.19999999999999996,0.1724137931034483,0.21739130434782605,0.17391304347826086,0.17391304347826086,0.4838709677419355,0.17391304347826086,0.21052631578947367,0.18965517241379315,0.34782608695652173,0.875,0.17391304347826086,0.3584905660377359,0.13043478260869568,0.13043478260869568,0.2647058823529411,0.47058823529411764,0.125,0.21739130434782605,0.17391304347826086,0.5217391304347826,0.5333333333333333,0.17391304347826086,0.5454545454545454,0.6521739130434783,0.3928571428571429,0.5217391304347826,0.21739130434782605,0.15625,0.46341463414634143,0.625,0.6956521739130435,0.13043478260869568,0.17391304347826086,0.17391304347826086,0.6521739130434783,0.16000000000000003,0.17391304347826086,0.25,0.2666666666666667,0.16129032258064513,0.21739130434782605,0.6666666666666667,0.13043478260869568,0.17391304347826086,0.5,0.30000000000000004,1.0,0.40625,0.5666666666666667,0.6521739130434783,0.17391304347826086
Université Pierre et Marie Curie,0.3125,0.2272727272727273,0.15625,0.375,0.125,0.18604651162790697,0.15625,0.4375,0.3529411764705882,0.375,0.21875,0.125,0.36363636363636365,0.125,0.21052631578947367,0.125,0.375,0.125,0.40625,0.125,0.375,0.40625,0.1875,0.21875,0.1875,0.375,0.26315789473684215,0.46875,0.21739130434782605,0.40476190476190477,0.34375,0.40625,0.16666666666666663,0.41025641025641024,0.46875,0.125,0.1875,0.22499999999999998,0.1875,0.4375,0.15625,0.37142857142857144,0.18181818181818177,0.25,0.125,0.15625,0.40625,0.37209302325581395,0.125,0.125,0.125,0.125,0.125,0.375,0.125,0.13157894736842102,0.2068965517241379,0.30434782608695654,0.4375,0.15625,0.3207547169811321,0.09375,0.15625,0.11764705882352944,0.4411764705882353,0.28125,0.15625,0.15625,0.40625,0.15625,0.21875,0.4242424242424242,0.375,0.15625,0.40625,0.21875,0.0625,0.3414634146341463,0.40625,0.40625,0.125,0.125,0.125,0.375,0.15625,0.15625,0.25,0.1875,0.125,0.1875,0.46875,0.125,0.1875,0.375,0.21875,0.40625,1.0,0.375,0.375,0.1875
University of Colorado Boulder,0.3666666666666667,0.2954545454545454,0.1333333333333333,0.5666666666666667,0.1333333333333333,0.2093023255813954,0.1333333333333333,0.6,0.6176470588235294,0.5666666666666667,0.33333333333333337,0.16666666666666663,0.5,0.09999999999999998,0.19298245614035092,0.06666666666666665,0.4666666666666667,0.16666666666666663,0.4666666666666667,0.09999999999999998,0.6,0.4193548387096774,0.06666666666666665,0.4,0.16666666666666663,0.5,0.39473684210526316,0.5333333333333333,0.28260869565217395,0.45238095238095233,0.4838709677419355,0.5333333333333333,0.2222222222222222,0.5384615384615384,0.6,0.09999999999999998,0.1333333333333333,0.19999999999999996,0.30000000000000004,0.5333333333333333,0.06666666666666665,0.5714285714285714,0.21212121212121215,0.43333333333333335,0.09999999999999998,0.1333333333333333,0.5,0.4651162790697675,0.09999999999999998,0.06666666666666665,0.1333333333333333,0.09999999999999998,0.1333333333333333,0.5483870967741935,0.1333333333333333,0.13157894736842102,0.22413793103448276,0.3695652173913043,0.5666666666666667,0.1333333333333333,0.3584905660377359,0.09999999999999998,0.09999999999999998,0.08823529411764708,0.47058823529411764,0.16666666666666663,0.16666666666666663,0.1333333333333333,0.43333333333333335,0.33333333333333337,0.19999999999999996,0.5151515151515151,0.5333333333333333,0.16666666666666663,0.4,0.16666666666666663,0.09375,0.3414634146341463,0.5,0.5666666666666667,0.09999999999999998,0.1333333333333333,0.1333333333333333,0.5,0.09999999999999998,0.1333333333333333,0.19999999999999996,0.1333333333333333,0.09677419354838712,0.16666666666666663,0.6,0.09999999999999998,0.09999999999999998,0.59375,0.1333333333333333,0.5666666666666667,0.375,1.0,0.5666666666666667,0.09999999999999998
University of Groningen,0.4782608695652174,0.2727272727272727,0.17391304347826086,0.6086956521739131,0.08695652173913049,0.2325581395348837,0.13043478260869568,0.6956521739130435,0.5294117647058824,0.6521739130434783,0.21739130434782605,0.21739130434782605,0.4545454545454546,0.13043478260869568,0.21052631578947367,0.08333333333333337,0.6153846153846154,0.21739130434782605,0.7391304347826086,0.13043478260869568,0.6956521739130435,0.4838709677419355,0.04347826086956519,0.4782608695652174,0.15384615384615385,0.75,0.39473684210526316,0.5172413793103448,0.26086956521739135,0.4285714285714286,0.6129032258064516,0.5333333333333333,0.20370370370370372,0.46153846153846156,0.6521739130434783,0.13043478260869568,0.13043478260869568,0.15000000000000002,0.17391304347826086,0.6521739130434783,0.16000000000000003,0.5428571428571429,0.33333333333333337,0.5925925925925926,0.12,0.17391304347826086,0.6521739130434783,0.4418604651162791,0.16666666666666663,0.13793103448275867,0.13043478260869568,0.13043478260869568,0.17391304347826086,0.5483870967741935,0.17391304347826086,0.23684210526315785,0.22413793103448276,0.3913043478260869,0.625,0.17391304347826086,0.339622641509434,0.13043478260869568,0.13043478260869568,0.4117647058823529,0.47058823529411764,0.125,0.21739130434782605,0.17391304347826086,0.4347826086956522,0.5,0.21739130434782605,0.5151515151515151,0.6956521739130435,0.3214285714285714,0.4782608695652174,0.21739130434782605,0.125,0.36585365853658536,0.5833333333333333,0.6956521739130435,0.13043478260869568,0.17391304347826086,0.17391304347826086,0.6086956521739131,0.07999999999999996,0.17391304347826086,0.29166666666666663,0.30000000000000004,0.16129032258064513,0.21739130434782605,0.625,0.13043478260869568,0.13043478260869568,0.5625,0.33333333333333337,0.6521739130434783,0.375,0.5666666666666667,1.0,0.13043478260869568
Maastricht University,0.19047619047619047,0.18181818181818177,0.6190476190476191,0.09523809523809523,0.5714285714285714,0.2325581395348837,0.5714285714285714,0.13043478260869568,0.23529411764705888,0.09523809523809523,0.08695652173913049,0.5714285714285714,0.15909090909090906,0.5714285714285714,0.21052631578947367,0.5,0.15384615384615385,0.5238095238095238,0.13636363636363635,0.5714285714285714,0.19047619047619047,0.12903225806451613,0.5217391304347826,0.21739130434782605,0.5,0.16666666666666663,0.2894736842105263,0.1724137931034483,0.19565217391304346,0.19047619047619047,0.19354838709677424,0.1333333333333333,0.12962962962962965,0.17948717948717952,0.13043478260869568,0.6190476190476191,0.19047619047619047,0.15000000000000002,0.0,0.13043478260869568,0.36,0.17142857142857137,0.3939393939393939,0.18518518518518523,0.48,0.5714285714285714,0.21739130434782605,0.18604651162790697,0.5,0.48275862068965514,0.6190476190476191,0.5714285714285714,0.5714285714285714,0.19354838709677424,0.5714285714285714,0.3157894736842105,0.15517241379310343,0.21739130434782605,0.20833333333333337,0.5238095238095238,0.15094339622641506,0.1428571428571429,0.5714285714285714,0.2941176470588235,0.1470588235294118,0.08333333333333337,0.6190476190476191,0.5714285714285714,0.2727272727272727,0.23333333333333328,0.04761904761904767,0.18181818181818177,0.1428571428571429,0.3571428571428571,0.19047619047619047,0.7619047619047619,0.46875,0.29268292682926833,0.125,0.1428571428571429,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.17391304347826086,0.52,0.5714285714285714,0.25,0.4,0.4838709677419355,0.6666666666666667,0.16666666666666663,0.6666666666666667,0.6666666666666667,0.21875,0.2666666666666667,0.17391304347826086,0.1875,0.09999999999999998,0.13043478260869568,1.0
